country_iso3,hs_code,name_ko,mfn_rate_display
GBR,0207267000,- - - - - - 기타,38 GBP / 100 kg
GBR,0207268000,- - - - - 기타,69 GBP / 100 kg
GBR,0207269100,- - - - 간,6%
GBR,0207269900,- - - - 기타,15 GBP / 100 kg
GBR,0207271000,- - - - 뼈 없는 것,71 GBP / 100 kg
GBR,0207272000,- - - - - 절반 또는 사분도체,34 GBP / 100 kg
GBR,0207273000,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207274000,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207275000,- - - - - 가슴 및 그 절단육,56 GBP / 100 kg
GBR,0207276000,- - - - - - 닭이나 오리 등의 다리 및 그 절단육,21 GBP / 100 kg
GBR,0207277000,- - - - - - 기타,38 GBP / 100 kg
GBR,0207278000,- - - - - 기타,69 GBP / 100 kg
GBR,0207279100,- - - - 간,6%
GBR,0207279900,- - - - 기타,15 GBP / 100 kg
GBR,0207412000,"- - - 털이 뽑히고 피와 창자가 제거된, 머리와 다리가 있는 85% 오리로 알려진 것",31 GBP / 100 kg
GBR,0207413000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없으나 목, 심장, 간장, 근위가 있는 70% 오리로 알려진 것",38 GBP / 100 kg
GBR,0207418000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없고 목, 심장, 간장, 근위도 없는 63% 오리로 알려진 것, 그 밖에 다르게 제시된 것",42 GBP / 100 kg
GBR,0207423000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없으나 목, 심장, 간장, 근위가 있는 70% 오리로 알려진 것",38 GBP / 100 kg
GBR,0207428000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없고 목, 심장, 간장, 근위도 없는 63% 오리로 알려진 것, 그 밖에 다르게 제시된 것",42 GBP / 100 kg
GBR,0207430000,- - 지방간(신선한 것이나 냉장한 것으로 한정한다),0%
GBR,0207441000,- - - - 뼈 없는 것,107 GBP / 100 kg
GBR,0207442100,- - - - - 절반 또는 사분도체,47 GBP / 100 kg
GBR,0207443100,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207444100,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207445100,- - - - - 가슴 및 그 절단육,96 GBP / 100 kg
GBR,0207446100,- - - - - 다리 및 그 절단육,38 GBP / 100 kg
GBR,0207447100,- - - - - 넓은 외투,55 GBP / 100 kg
GBR,0207448100,- - - - - 기타,103 GBP / 100 kg
GBR,0207449100,- - - - 기름진 간을 제외한 간장<肝臟>,6%
GBR,0207449900,- - - - 기타,15 GBP / 100 kg
GBR,0207451000,- - - - 뼈 없는 것,107 GBP / 100 kg
GBR,0207452100,- - - - - 절반 또는 사분도체,47 GBP / 100 kg
GBR,0207453100,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207454100,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207455100,- - - - - 가슴 및 그 절단육,96 GBP / 100 kg
GBR,0207456100,- - - - - 다리 및 그 절단육,38 GBP / 100 kg
GBR,0207457100,- - - - - 넓은 외투,55 GBP / 100 kg
GBR,0207458100,- - - - - 기타,103 GBP / 100 kg
GBR,0207459300,- - - - - 기름진 간,0%
GBR,0207459500,- - - - - 기타,6%
GBR,0207459900,- - - - 기타,15 GBP / 100 kg
GBR,0207511000,"- - - 털이 뽑히고 피와 창자가 제거된, 머리와 다리가 있는 82% 거위로 알려진 것",37 GBP / 100 kg
GBR,0207519000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없고 심장, 근위의 유무를 불문하는 75% 거위로 알려진 것, 그 밖에 다르게 제시된 것",40 GBP / 100 kg
GBR,0207521000,"- - - 털이 뽑히고 피와 창자가 제거된, 머리와 다리가 있는 82% 거위로 알려진 것",37 GBP / 100 kg
GBR,0207529000,"- - - 털이 뽑히고 내장을 꺼낸, 머리와 다리가 없고 심장, 근위의 유무를 불문하는 75% 거위로 알려진 것, 그 밖에 다르게 제시된 것",40 GBP / 100 kg
GBR,0207530000,- - 지방간(신선한 것이나 냉장한 것으로 한정한다),0%
GBR,0207541000,- - - - 뼈 없는 것,92 GBP / 100 kg
GBR,0207542100,- - - - - 절반 또는 사분도체,44 GBP / 100 kg
GBR,0207543100,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207544100,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207545100,- - - - - 가슴 및 그 절단육,72 GBP / 100 kg
GBR,0207546100,- - - - - 다리 및 그 절단육,58 GBP / 100 kg
GBR,0207547100,- - - - - 넓은 외투,55 GBP / 100 kg
GBR,0207548100,- - - - - 기타,103 GBP / 100 kg
GBR,0207549100,- - - - 기름진 간을 제외한 간장<肝臟>,6%
GBR,0207549900,- - - - 기타,15 GBP / 100 kg
GBR,0207551000,- - - - 뼈 없는 것,92 GBP / 100 kg
GBR,0207552100,- - - - - 절반 또는 사분도체,44 GBP / 100 kg
GBR,0207553100,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207554100,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207555100,- - - - - 가슴 및 그 절단육,72 GBP / 100 kg
GBR,0207556100,- - - - - 다리 및 그 절단육,58 GBP / 100 kg
GBR,0207557100,- - - - - 넓은 외투,55 GBP / 100 kg
GBR,0207558100,- - - - - 기타,103 GBP / 100 kg
GBR,0207559300,- - - - - 기름진 간,0%
GBR,0207559500,- - - - - 기타,6%
GBR,0207559900,- - - - 기타,15 GBP / 100 kg
GBR,0207600510,- - - 신선한 것이거나 냉장한 것,41 GBP / 100 kg
GBR,0207600590,- - - 냉동한 것,41 GBP / 100 kg
GBR,0207601000,- - - - 뼈 없는 것,107 GBP / 100 kg
GBR,0207602110,- - - - - - 신선한 것이거나 냉장한 것,45 GBP / 100 kg
GBR,0207602190,- - - - - - 기타,45 GBP / 100 kg
GBR,0207603100,- - - - - 팁의 여부를 불문하는 원형의 날개,22 GBP / 100 kg
GBR,0207604100,"- - - - - 후부, 목 부분, 부착된 목 부분과 후부, 궁둥이와 날개 끝",15 GBP / 100 kg
GBR,0207605100,- - - - - 가슴 및 그 절단육,96 GBP / 100 kg
GBR,0207606100,- - - - - 다리 및 그 절단육,38 GBP / 100 kg
GBR,0207608100,- - - - - 기타,103 GBP / 100 kg
GBR,0207609110,- - - - - 신선한 것이거나 냉장한 것,6%
GBR,0207609190,- - - - - 기타,6%
GBR,0207609900,- - - - 기타,15 GBP / 100 kg
GBR,0208101000,- - 집토끼의 것,6%
GBR,0208109000,- - 기타,0%
GBR,0208300000,- 영장류의 것,8%
GBR,0208401000,- - 고래고기,6%
GBR,0208402000,- - 물개 고기,6%
GBR,0208408000,- - 기타,8%
GBR,0208500000,- 파충류의 것(뱀과 거북을 포함한다),8%
GBR,0208600000,- 낙타와 그 밖의 낙타과[카멜리대(Camelidae)과]의 것,8%
GBR,0208901000,- - 집비둘기의 것,6%
GBR,0208903000,- - 토끼의 것을 제외한 유희용구의 것,0%
GBR,0208906000,- - 순록의 것,8%
GBR,0208907000,- - 개구리의 다리,6%
GBR,0208909800,- - 기타,8%
GBR,0209101100,- - - 신선ㆍ냉장ㆍ냉동하고 염장 또는 염수장한 것,17 GBP / 100 kg
GBR,0209101900,- - - 건조하거나 훈제한 것,19 GBP / 100 kg
GBR,0209109000,- - 소호 제 0209 10 11 또는 0209 10 19 호를 제외한 돼지 비계,10 GBP / 100 kg
GBR,0209900000,- 기타,34 GBP / 100 kg
GBR,0210111100,- - - - - 넓적다리살과 그 절단육,65 GBP / 100 kg
GBR,0210111900,- - - - - 어깨살과 그 절단육,50 GBP / 100 kg
GBR,0210113100,- - - - - 넓적다리살과 그 절단육,126 GBP / 100 kg
GBR,0210113900,- - - - - 어깨살과 그 절단육,99 GBP / 100 kg
GBR,0210119000,- - - 기타,14%
GBR,0210121100,- - - - 염장이나 염수장한 것,39 GBP / 100 kg
GBR,0210121900,- - - - 건조하거나 훈제한 것,65 GBP / 100 kg
GBR,0210129000,- - - 기타,14%
GBR,0210191000,- - - - - 베이컨 측면 또는 스펜서,57 GBP / 100 kg
GBR,0210192000,- - - - - 4분의 3의 측면 또는 중앙,62 GBP / 100 kg
GBR,0210193000,- - - - - 전종단 및 그 절단육,50 GBP / 100 kg
GBR,0210194000,- - - - - 등심 및 그 절단육,72 GBP / 100 kg
GBR,0210195010,"- - - - - - 햄 <염수장 한 것에 한하며, 방광 또는 인조 거트<gut>로 밀봉한 것에 한한다>",72 GBP / 100 kg
GBR,0210195090,- - - - - - 기타,72 GBP / 100 kg
GBR,0210196000,- - - - - 전종단 및 그 절단육,99 GBP / 100 kg
GBR,0210197000,- - - - - 등심 및 그 절단육,125 GBP / 100 kg
GBR,0210198110,- - - - - - - 찍고 연기를 낸 것,126 GBP / 100 kg
GBR,0210198120,"- - - - - - - 공기에서 건조된 돼지고기 목 부분이 맛을 냈거나, 원형이어 안에 연결하지 않은 것 또는 얇게 절편된 것",126 GBP / 100 kg
GBR,0210198190,- - - - - - - 기타,126 GBP / 100 kg
GBR,0210198900,- - - - - - 기타,126 GBP / 100 kg
GBR,0210199000,- - - 기타,14%
GBR,0210201010,- - - 들소의 것,14% + 221 GBP / 100 kg
GBR,0210201090,- - - 기타,14% + 221 GBP / 100 kg
GBR,0210209011,- - - - 들소의 것,14% + 253 GBP / 100 kg
GBR,0210209015,- - - - 기타,14% + 253 GBP / 100 kg
GBR,0210209091,- - - - 들소의 것,14% + 253 GBP / 100 kg
GBR,0210209099,- - - - 기타,14% + 253 GBP / 100 kg
GBR,0210910000,- - 영장류의 것,14%
GBR,0210921000,"- - - 고래의, 돌고래류 (고래목의 포유동물) ; 바다소 (바다소목의 포유동물의)의 것",14%
GBR,0210929100,- - - - 고기,108 GBP / 100 kg
GBR,0210929200,- - - - 설육(屑肉),14%
GBR,0210929900,"- - - - 육이나 설육(屑肉)의 식용 고운 가루, 거친 가루",14% + 253 GBP / 100 kg
GBR,0210930000,- - 파충류의 것(뱀과 거북을 포함한다),14%
GBR,0210991000,"- - - - 말의 것 <염장, 염수장 또는 건조한 것에 한한다>",6%
GBR,0210992110,- - - - - - 냉동한 것,186 GBP / 100 kg
GBR,0210992190,- - - - - - 기타,186 GBP / 100 kg
GBR,0210992910,- - - - - - 냉동한 것,260 GBP / 100 kg
GBR,0210992990,- - - - - - 기타,260 GBP / 100 kg
GBR,0210993100,- - - - 순록의 것,14%
GBR,0210993910,- - - - - 제 0207 호의 염장 또는 염수장한 Poultrymeat,108 GBP / 100 kg
GBR,0210993990,- - - - - 기타,108 GBP / 100 kg
GBR,0210994100,- - - - - 간,54 GBP / 100 kg
GBR,0210994900,- - - - - 기타,39 GBP / 100 kg
GBR,0210995110,- - - - - - 들소의 것,14% + 253 GBP / 100 kg
GBR,0210995190,- - - - - - 기타,14% + 253 GBP / 100 kg
GBR,0210995910,- - - - - - 들소의 것,12%
GBR,0210995990,- - - - - - 기타,12%
GBR,0210997100,- - - - - - 염장 또는 염수장한 거위 또는 오리의 기름진 간,0%
GBR,0210997900,- - - - - - 기타,6%
GBR,0210998510,- - - - - - 면양과 산양의 것,14%
GBR,0210998590,- - - - - - 기타,14%
GBR,0210999010,- - - - 국내 돼지와 소과 동물의 것,14% + 253 GBP / 100 kg
GBR,0210999090,- - - - 기타,14% + 253 GBP / 100 kg
GBR,0301110000,- - 민물의 것,0%
GBR,0301190000,- - 기타,0%
GBR,0301911000,- - - 앙코링쿠스 아파케 종 또는 앙코링쿠스 크리소가스터의 것,8%
GBR,0301919011,- - - - - 각각의 무게가 1.2kg 이하인 것,12%
GBR,0301919019,- - - - - 기타,12%
GBR,0301919090,- - - - 기타,12%
GBR,0301921000,- - - 12 cm이하의 길이의 것,0%
GBR,0301923000,- - - 길이가 12cm 이상이고 20cm 미만인 것,0%
GBR,0301929000,- - - 길이가 20cm 이상인 것,0%
GBR,0301930000,- - 잉어[사이프리너스(Cyprinus)속·카라시우스(Carassius)속·크테노파린고돈 이델루스(Ctenopharyngodon idellus)·하이포프탈미크티스(Hypophthalmichthys)속·시리누스(Cirrhinus)속·마일로파린고돈 피세우스(Mylopharyngodon piceus)·카틀라 카틀라(Catla catla)·라베오(Labeo)속·오스테오킬루스 하셀티(Osteochilus hasselti)·렙토바르부스 호에베니(Leptobarbus hoeveni)·메갈로브라마(Megalobrama)속],8%
GBR,0301941000,- - - 대서양 참다랑어 (터너스티너스),16%
GBR,0301949000,- - - 태평양 참다랑어 (터너스 오리엔탈리스),16%
GBR,0301950000,- - 남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],16%
GBR,0301991140,- - - - - 대서양 연어 (살모살라),2%
GBR,0301991180,- - - - - 기타,2%
GBR,0301991700,- - - - 기타,8%
GBR,0301998510,- - - - Sharks (물고기의 일종 종.),16%
GBR,0301998522,- - - - 유럽의 농어 (디센트라르쿠스 라브락스),16%
GBR,0301998530,- - - - 악상어 상어 (중골완부 코부),16%
GBR,0301998540,- - - - 소전정선 또는 그린랜드 넙치 (레인하드티우스 히포글러소이데스),16%
GBR,0301998550,- - - - 대서양 넙치 (히포글러서스 히포글러서스),16%
GBR,0301998560,- - - - Gilt-head 바다 브림 (스파루스 아우라타),16%
GBR,0301998570,- - - - 황새치[자이피어스 글래디어스(Xiphias gladius)],16%
GBR,0301998575,- - - - 눈다랑어[터너스 오베서스(Thunnus obesus)],16%
GBR,0301998580,"- - - - 바다 브림 (Dentex dentex, Pagellus 종.)",16%
GBR,0301998590,- - - - 기타,16%
GBR,0302111000,- - - 앙코링쿠스 아파케 종 또는 앙코링쿠스 크리소가스터의 것,8%
GBR,0302112010,- - - - 프로세싱을 위한 것,12%
GBR,0302112090,- - - - 기타,12%
GBR,0302118011,"- - - - - (계속 헤드를 가진) 원형의 어류의 형태 (gilled 여부를 불문한 것) (각각 1,2 kg 이하 무게를 측정하지 못하면서, 제거되었는지의 여부를 불문한 것)로 ; 떨어져서 헤드 (gilled 여부를 불문한 것) (각각 1 kg 이하 무게를 측정하지 못하면서, 제거되었는지의 여부를 불문한 것)로",12%
GBR,0302118019,- - - - - 기타,12%
GBR,0302118090,- - - - 기타,12%
GBR,0302130000,- - 태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)],2%
GBR,0302140010,- - - 대서양 연어 (살모살라),2%
GBR,0302140090,- - - 다뉴브연어 (후코후코),2%
GBR,0302190000,- - 기타,8%
GBR,0302211000,- - - 소전정선 또는 그린랜드 넙치 (레인하드티우스 히포글러소이데스),8%
GBR,0302213000,- - - 대서양 넙치 (히포글러서스 히포글러서스),8%
GBR,0302219000,- - - 태평양 넙치 (히포글러서스 스테노레피스),14%
GBR,0302220000,- - 가자미[플루로넥테스 플라테사(Pleuronectes platessa)],6%
GBR,0302230000,- - 서대[솔레아(Solea)속],14%
GBR,0302240000,- - 터벗(turbots)[프세타 맥시마(Psetta maxima)],14%
GBR,0302291000,- - - 편두통 (Lepidorhombus 종.),14%
GBR,0302298000,- - - 기타,14%
GBR,0302319000,- - - 기타,20%
GBR,0302329000,- - - 기타,20%
GBR,0302339000,- - - 기타,20%
GBR,0302349000,- - - 기타,20%
GBR,0302351900,- - - - 기타,20%
GBR,0302359900,- - - - 기타,20%
GBR,0302369000,- - - 기타,20%
GBR,0302398000,- - - 기타,20%
GBR,0302410000,- - 청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)],0%
GBR,0302420000,- - 멸치[엔그라울리스(Engraulis)속],14%
GBR,0302431000,- - - 사르디나 필차르두스 종의 정어리,20%
GBR,0302433000,- - - 사르디노프스 종류의 정어리 ; 사르디넬라 (사르디빌라종.),14%
GBR,0302439000,- - - 브리스링 또는 청과어 (스투라투스 스푸라투스),0%
GBR,0302440010,- - - 고등어 (대서양 고등어),0%
GBR,0302440090,- - - 기타,0%
GBR,0302451000,- - - 대서양 전갱이 (트라커러스 트라커러스),14%
GBR,0302453000,- - - 칠레의 잭 고등어 (트라커러스 murphyi),14%
GBR,0302459010,- - - - 전갱이 (전갱이의 일종) (Caranx 트라커러스),14%
GBR,0302459090,- - - - 기타,14%
GBR,0302460000,- - 날쌔기[라키센트론 카나둠(Rachycentron canadum)],14%
GBR,0302470000,- - 황새치[자이피어스 글래디어스(Xiphias gladius)],14%
GBR,0302491900,- - - - 기타,20%
GBR,0302499000,- - - 기타,14%
GBR,0302511020,- - - - 프로세싱을 위한 것,12%
GBR,0302511080,- - - - 기타,12%
GBR,0302519010,- - - - 산업상 제조를 위한 것,12%
GBR,0302519090,- - - - 기타,12%
GBR,0302520010,"- - - 떨어져서 헤드와 함께 프로세싱을 위해, gilled와 제거된 것",6%
GBR,0302520090,- - - 기타,6%
GBR,0302530000,- - 검정대구[폴라치우스 비렌스(Pollachius virens)],6%
GBR,0302541100,- - - - 케이프 민대구 (얕은 물 민대구) (메루키우스 capensis)와 딥워터 민대구 (딥워터 케이프 민대구) (메루키우스 패러독서스),14%
GBR,0302541500,- - - - 남쪽의 민대구 (메루키우스 아우스트랄리스),14%
GBR,0302541910,- - - - - 은 민대구 (메루키우스 bilinearis),14%
GBR,0302541920,- - - - - Merluccius 메루키우스 종의 민대구,14%
GBR,0302541990,- - - - - 기타,14%
GBR,0302549000,- - - Urophycis 종류의 민대구,14%
GBR,0302550000,- - 명태[테라그라 찰코그라마(Theragra chalcogramma)],6%
GBR,0302560010,- - - 푸른 호분 (마이크로메시스티우스 포우타소우),6%
GBR,0302560020,- - - 남쪽의 푸른 호분 (마이크로메시스티우스 아우스트랄리스),6%
GBR,0302591010,- - - - 프로세싱을 위한 것,12%
GBR,0302591090,- - - - 기타,12%
GBR,0302592000,- - - 호분 (메랑기우스 메랑구스),6%
GBR,0302593000,- - - 대구 (Pollachius pollachius),6%
GBR,0302594000,- - - Ling (Molva 종.),6%
GBR,0302599000,- - - 기타,14%
GBR,0302710000,- - 틸라피아[오레오크로미스(Oreochromis)속],8%
GBR,0302720000,- - 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속],8%
GBR,0302730000,- - 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속],8%
GBR,0302740000,- - 뱀장어[앙귈라(Anguilla)속],0%
GBR,0302790000,- - 기타,8%
GBR,0302811500,- - - 포착된 곱상어 (물고기의 일종 acanthias)와 catsharks (두툽상어 종.),6%
GBR,0302813000,- - - 악상어 상어 (중골완부 코부),8%
GBR,0302814000,- - - 푸른 상어 (Prionace 글라우카),8%
GBR,0302815000,- - - 쇼트 핀 마코 상어 (Isurus oxyrinchus),8%
GBR,0302817000,- - - 기타,8%
GBR,0302820000,- - 가오리와 홍어[라지대(Rajidae)과],14%
GBR,0302830000,- - 이빨고기[디소스티쿠스(Dissostichus)속],14%
GBR,0302841000,- - - 유럽의 농어 (디센트라르쿠스 라브락스),14%
GBR,0302849000,- - - 기타,14%
GBR,0302851000,- - - Dentex dentex 종 또는 Pagellus 종의 것.,14%
GBR,0302853000,- - - Gilt-head 바다 브림 (스파루스 아우라타),14%
GBR,0302859000,- - - 기타,14%
GBR,0302891000,- - - 민물의 것,8%
GBR,0302892900,- - - - - 기타,20%
GBR,0302893100,- - - - - Sebastes 마리누스 종의 것,6%
GBR,0302893910,- - - - - - Sebastes mentella 종의 것,6%
GBR,0302893990,- - - - - - 기타,6%
GBR,0302894000,- - - - 가오리의 브림 (Brama 종.),14%
GBR,0302895000,- - - - 몽크피쉬 (로피우스 종.),14%
GBR,0302896000,- - - - 핑크색 대구 비슷한 식용어 뱀장어 (Genypterus blacodes),6%
GBR,0302899030,"- - - - - 프로세싱을 위한, 홍돔 (Lutjanus 퍼퓨레우스)",14%
GBR,0302899040,- - - - - Kathetostoma 지간테움 종의 어류,14%
GBR,0302899080,- - - - - 위조의 (Boops 붑),14%
GBR,0302899090,- - - - - 기타,14%
GBR,0302910010,"- - - 청어 (클루페아 하렌구스, 클루페아 팔라시)의 것",10%
GBR,0302910030,- - - 연어의 것,10%
GBR,0302910040,- - - 파이크의 것,10%
GBR,0302910050,- - - 대서양 눈다랑어 (터너스 오베서스의)의 것,10%
GBR,0302910096,- - - - 가공용 단단한 어란,10%
GBR,0302910097,- - - - 기타,10%
GBR,0302920010,- - - Squalus acanthias 종의 곱상어,8%
GBR,0302920020,- - - 두툽상어 종 종의 곱상어.,8%
GBR,0302920090,- - - 기타,8%
GBR,0302990011,- - - - 앙코링쿠스 아파케 종 또는 앙코링쿠스 크리소가스터의 것,10%
GBR,0302990019,- - - - 기타,10%
GBR,0302990020,- - - 고등어[스콤버 스콤브루스(Scomber scombrus)ㆍ스콤버 오스트랄라시쿠스(Scomber australasicus)ㆍ스콤버 자포니쿠스(Scomber japonicus)],10%
GBR,0302990030,- - - 태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)],10%
GBR,0302990040,- - - 대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)],10%
GBR,0302990045,- - - 기타 연어류,10%
GBR,0302990050,- - - Redfish (Sebastes 종.),10%
